VG2,4395346,-1.81,269.84,2065000.0,0.96,16.29,17.03,0.0000004970,105.13,102.96,99.22,91.40,88.56,159.35,0.00,96.10,84.30,-3.000,-3.000,0.444,-3.0000.000000000525,-2.02,274.00,1.77,272.88,3.43,269.98,-5.74,272.69,2.01,267.00,-7.19,269.69,-5.50,266.78,-1.69,265.68
VG2,4395348,77.52,279.25,2063900.0,0.47,62.01,69.54,0.0000002600,96.07,96.28,92.71,84.43,80.85,1.00,0.00,93.70,81.60,-3.000,-3.000,0.441,-3.0000.000000001730,77.33,297.49,84.05,317.78,88.22,332.20,71.78,286.02,84.46,259.71,69.59,276.73,71.52,268.52,77.06,261.79
VG2,4395349,67.07,273.02,2063300.0,0.65,49.45,59.59,0.0000003800,100.98,100.56,96.42,86.85,82.58,168.74,0.00,95.20,79.30,-3.000,-3.000,0.447,-3.0000.000000001240,67.16,283.03,72.21,282.00,74.43,273.08,62.58,279.02,71.86,264.29,60.69,273.06,62.29,267.14,66.71,263.22
VG2,4395350,54.70,272.85,2062700.0,0.81,35.67,47.75,0.0000004820,104.48,102.88,99.28,89.15,84.38,172.78,0.00,95.90,79.20,-3.000,-3.000,0.427,-3.0000.000000001020,54.76,279.65,58.82,278.11,60.50,272.75,50.88,277.32,58.61,267.49,49.25,272.93,50.69,268.51,54.49,266.09
VG2,4395351,42.69,273.61,2062100.0,0.92,23.32,36.33,0.0000005520,106.49,106.41,102.06,90.50,84.13,1.00,0.00,97.20,78.70,-3.000,-3.000,0.422,-3.0000.000000001130,42.70,279.04,46.35,277.67,47.87,273.60,39.13,277.27,46.26,269.55,37.64,273.62,39.04,269.97,42.57,268.19
VG2,4395352,32.51,273.53,2061600.0,0.97,13.56,27.26,0.0000005720,106.28,106.96,103.15,92.35,86.32,1.00,0.00,98.50,81.20,-3.000,-3.000,0.413,-3.0000.000000000853,32.48,278.33,36.00,277.05,37.48,273.53,29.01,276.82,35.98,270.02,27.58,273.53,28.99,270.25,32.45,268.74
VG2,4395353,22.70,273.56,2061000.0,1.00,4.67,19.49,0.0000005530,106.60,104.87,102.14,92.03,87.33,1.00,0.00,97.30,82.30,-3.000,-3.000,0.420,-3.0000.000000000695,22.63,278.00,26.14,276.79,27.62,273.59,19.17,276.62,26.18,270.37,17.76,273.53,19.21,270.47,22.68,269.12
VG2,4395354,12.98,273.55,2060400.0,1.00,3.80,14.45,0.0000006180,104.26,104.76,101.45,94.32,91.75,156.29,0.00,97.50,88.10,-3.000,-3.000,0.396,-3.0000.000000000326,12.86,277.79,16.43,276.63,17.96,273.62,9.35,276.48,16.53,270.56,7.94,273.49,9.45,270.55,13.00,269.32
VG2,4395355,3.20,272.42,2059800.0,0.98,12.24,16.07,0.0000006210,103.29,104.45,99.63,91.53,88.66,1.00,0.00,95.80,84.20,-3.000,-3.000,0.421,-3.0000.000000000512,3.06,276.57,6.74,275.43,8.32,272.51,-0.58,275.27,6.87,269.53,-2.03,272.31,-0.45,269.40,3.25,268.25
VG2,4395357,69.54,273.48,2058600.0,0.61,52.32,62.28,0.0000003450,100.21,99.91,96.00,86.56,82.11,151.50,0.00,95.70,79.30,-3.000,-3.000,0.439,-3.0000.000000001430,69.74,284.59,75.13,282.95,77.43,271.66,64.92,280.50,74.49,262.28,62.90,274.25,64.48,267.73,69.02,262.70
