23465.50,1,526.40,4,0.86,4,300.79,4,304.06,0,0.,0
23541.00,1,525.83,4,0.82,4,300.71,4,303.96,0,0.,0
23616.40,1,525.60,4,1.06,4,300.71,4,303.86,0,0.,0
23691.80,1,524.91,4,1.22,4,300.55,4,303.76,0,0.,0
23767.30,1,523.88,4,1.08,4,300.39,4,303.67,0,0.,0
23842.70,4,525.64,0,0.75,0,300.63,0,303.57,0,0.,0
23918.20,2,527.41,4,0.41,4,300.87,4,303.47,0,0.,0
23993.60,1,530.03,4,0.56,4,301.19,4,303.37,0,0.,0
24069.10,1,530.15,4,0.00,4,301.67,4,303.27,0,0.,0
24144.50,1,530.94,4,0.00,4,301.67,4,303.17,0,0.,0
24219.90,1,532.31,4,0.00,4,301.67,4,303.08,0,0.,0
24295.40,1,532.42,4,-0.57,4,301.67,4,302.98,0,0.,0
24370.80,3,532.19,4,-0.68,4,301.64,0,302.88,4,0.,0
24446.30,5,531.39,0,-0.92,0,301.62,0,302.89,0,0.,0
24521.70,2,530.59,4,-1.16,4,301.59,4,302.90,0,0.,0
24597.10,1,529.33,4,-0.35,4,301.43,4,302.91,0,0.,0
24672.60,1,530.70,4,0.40,4,301.43,4,302.92,0,0.,0
24748.00,1,531.96,4,0.00,4,301.67,4,302.92,0,0.,0
24823.50,1,530.93,4,-0.50,4,301.51,4,302.93,0,0.,0
24898.90,1,530.94,4,-0.35,4,301.83,4,302.94,0,0.,0
24974.30,3,530.94,4,-0.32,4,301.88,0,302.95,4,0.,0
25049.80,4,531.46,0,-0.16,0,301.93,0,303.04,0,0.,0
25125.20,1,531.97,4,0.00,4,301.98,4,303.14,0,0.,0
25200.70,1,531.40,4,-0.36,4,301.67,4,303.23,0,0.,0
25276.10,1,531.29,4,-0.33,4,301.67,4,303.33,0,0.,0
25351.60,1,530.60,4,-0.38,4,301.67,4,303.42,0,0.,0
25427.00,1,530.83,4,-0.33,4,301.90,4,303.51,0,0.,0
25502.40,1,531.06,4,0.00,4,301.83,4,303.61,0,0.,0
25577.90,1,531.18,4,0.00,4,301.67,4,303.70,0,0.,0
25653.30,4,531.69,0,-0.18,0,301.67,0,303.79,0,0.,0
25728.80,2,532.21,4,-0.36,4,301.67,4,303.89,0,0.,0
25804.20,1,531.98,4,-0.46,4,301.67,4,303.98,0,0.,0
25879.60,1,532.33,4,-0.38,4,301.75,4,304.07,0,0.,0
25955.10,1,531.99,4,-0.49,4,301.67,4,304.17,0,0.,0
26030.50,1,530.73,4,-0.33,4,301.67,4,304.26,0,0.,0
26106.00,1,530.85,4,0.00,4,301.83,4,304.36,0,0.,0
26181.40,3,526.75,4,0.00,4,301.81,0,304.45,4,0.,0
26256.80,5,526.85,0,0.02,0,301.79,0,304.39,0,0.,0
26333.00,0,526.95,0,0.03,0,301.77,0,304.33,0,0.,0
26408.40,0,527.04,0,0.05,0,301.75,0,304.27,0,0.,0
26483.80,0,527.14,0,0.06,0,301.73,0,304.20,0,0.,0
26559.30,0,527.24,0,0.08,0,301.70,0,304.14,0,0.,0
26634.70,0,527.33,0,0.09,0,301.68,0,304.08,0,0.,0
26710.20,0,527.43,0,0.11,0,301.66,0,304.02,0,0.,0
26785.60,0,527.53,0,0.12,0,301.64,0,303.96,0,0.,0
26861.00,0,527.63,0,0.14,0,301.62,0,303.90,0,0.,0
26936.50,0,527.72,0,0.15,0,301.60,0,303.84,0,0.,0
27011.90,0,527.82,0,0.17,0,301.58,0,303.78,0,0.,0
27087.40,0,527.92,0,0.18,0,301.56,0,303.71,0,0.,0
27162.80,0,528.01,0,0.20,0,301.54,0,303.65,0,0.,0
27238.20,0,528.11,0,0.21,0,301.52,0,303.59,0,0.,0
27313.70,0,528.21,0,0.23,0,301.50,0,303.53,0,0.,0
27389.10,0,528.31,0,0.24,0,301.48,0,303.47,0,0.,0
27464.60,0,528.40,0,0.26,0,301.45,0,303.41,0,0.,0
27540.00,0,528.50,0,0.27,0,301.43,0,303.35,0,0.,0
27615.40,0,528.60,0,0.29,0,301.41,0,303.29,0,0.,0
27690.90,0,528.70,0,0.30,0,301.39,0,303.22,0,0.,0
27766.30,1,528.79,0,0.32,0,301.37,0,303.16,0,0.,0
27841.80,1,528.89,4,0.33,0,301.35,4,303.10,0,0.,0
27917.20,1,529.91,4,0.35,4,301.35,4,303.04,0,0.,0
27992.70,3,530.37,4,0.36,4,301.39,0,302.98,4,0.,0
28068.10,5,530.44,0,0.31,0,301.43,0,302.99,0,0.,0
28143.50,0,530.50,0,0.26,0,301.47,0,303.00,0,0.,0
28219.00,0,530.57,0,0.21,0,301.51,0,303.01,0,0.,0
28294.40,0,530.63,0,0.15,0,301.55,0,303.02,0,0.,0
28369.90,0,530.70,0,0.10,0,301.59,0,303.03,0,0.,0
28445.30,1,530.76,0,0.05,0,301.63,0,303.04,0,0.,0
28520.70,1,530.83,4,0.00,4,301.67,4,303.05,0,0.,0
28596.20,1,528.78,4,0.00,4,301.35,4,303.05,0,0.,0
28671.60,4,530.43,0,-0.21,0,301.51,0,303.06,0,0.,0
28747.10,2,532.08,4,-0.43,4,301.67,4,303.07,0,0.,0
