S,3212,77.257,3.962,0.004,200.04,0.86,0.006041,0.000029,0.01578,0.00002,67.367,127.162,108.885,22.079,73260.687
S,3212,77.866,3.502,0.004,197.02,0.95,0.005258,0.000028,0.01395,0.00002,67.373,127.162,108.880,22.079,73260.523
S,3212,78.487,3.084,0.005,193.74,1.05,0.004554,0.000027,0.01228,0.00002,67.380,127.162,108.874,22.079,73260.359
S,3212,79.121,2.704,0.005,190.33,1.17,0.003923,0.000027,0.01077,0.00002,67.386,127.163,108.869,22.079,73260.196
S,3212,79.772,2.347,0.005,187.62,1.31,0.003356,0.000026,0.00935,0.00002,67.392,127.164,108.863,22.079,73260.032
S,3212,80.412,2.006,0.005,188.24,1.48,0.002877,0.000025,0.00799,0.00002,67.399,127.164,108.858,22.079,73259.868
S,3212,81.029,1.706,0.005,190.99,1.69,0.002484,0.000024,0.00680,0.00002,67.405,127.164,108.852,22.079,73259.704
S,3212,81.677,1.465,0.005,190.86,1.91,0.002130,0.000024,0.00583,0.00002,67.411,127.165,108.847,22.079,73259.540
S,3212,82.345,1.262,0.005,188.95,2.14,0.001817,0.000023,0.00502,0.00002,67.417,127.167,108.841,22.079,73259.376
S,3212,83.024,1.083,0.005,187.03,2.42,0.001543,0.000022,0.00431,0.00002,67.424,127.168,108.835,22.079,73259.212
S,3212,83.699,0.926,0.005,185.69,2.72,0.001310,0.000021,0.00369,0.00002,67.430,127.170,108.830,22.079,73259.049
S,3212,84.390,0.796,0.005,182.28,3.06,0.001106,0.000020,0.00317,0.00002,67.436,127.171,108.824,22.079,73258.885
S,3212,85.083,0.681,0.005,179.11,3.43,0.000930,0.000020,0.00271,0.00002,67.442,127.173,108.818,22.079,73258.721
S,3212,85.781,0.582,0.005,175.53,3.88,0.000779,0.000019,0.00232,0.00002,67.448,127.176,108.813,22.079,73258.557
S,3212,86.487,0.491,0.005,173.43,4.41,0.000649,0.000018,0.00195,0.00002,67.455,127.178,108.807,22.078,73258.393
S,3212,87.177,0.406,0.005,175.35,5.07,0.000542,0.000017,0.00162,0.00002,67.461,127.180,108.801,22.078,73258.229
S,3212,87.886,0.344,0.005,172.10,5.75,0.000451,0.000016,0.00137,0.00002,67.467,127.182,108.795,22.078,73258.066
S,3212,88.594,0.286,0.005,171.63,6.59,0.000375,0.000015,0.00114,0.00002,67.473,127.184,108.790,22.078,73257.902
S,3212,89.301,0.236,0.005,173.03,7.63,0.000311,0.000014,0.00094,0.00002,67.479,127.187,108.784,22.078,73257.738
S,3212,90.011,0.195,0.005,174.51,8.78,0.000259,0.000013,0.00077,0.00002,67.486,127.189,108.778,22.078,73257.574
S,3212,90.724,0.160,0.005,176.37,10.16,0.000215,0.000012,0.00064,0.00002,67.492,127.191,108.772,22.077,73257.410
S,3212,91.436,0.132,0.005,179.11,11.75,0.000180,0.000012,0.00052,0.00002,67.498,127.194,108.767,22.077,73257.246
S,3212,92.152,0.110,0.005,179.12,13.42,0.000150,0.000011,0.00044,0.00002,67.504,127.196,108.761,22.077,73257.083
S,3212,92.869,0.093,0.005,177.02,15.27,0.000125,0.000010,0.00037,0.00002,67.510,127.199,108.755,22.077,73256.919
S,3212,93.588,0.080,0.005,170.97,16.85,0.000104,0.000009,0.00032,0.00002,67.516,127.202,108.749,22.077,73256.755
S,3212,94.308,0.068,0.005,165.35,18.03,0.000086,0.000008,0.00027,0.00002,67.522,127.204,108.743,22.077,73256.591
S,3212,95.025,0.057,0.005,161.86,20.00,0.000070,0.000006,0.00023,0.00002,67.529,127.207,108.738,22.076,73256.427
S,3213,33.384,1876.496,1.431,459.54,0.09,6.571863,0.006341,7.47346,0.00570,57.218,138.756,113.750,21.335,85183.733
S,3213,33.537,1853.770,3.203,458.09,0.20,6.471861,0.013978,7.38295,0.01276,57.269,138.723,113.726,21.337,85182.914
S,3213,33.647,1837.372,2.295,457.13,0.16,6.401197,0.010188,7.31764,0.00914,57.702,138.425,113.527,21.357,85175.951
S,3213,34.082,1773.654,1.739,453.25,0.11,6.126700,0.007454,7.06388,0.00693,58.352,137.959,113.228,21.388,85165.383
S,3213,34.422,1724.054,2.661,450.48,0.14,5.918991,0.011024,6.86634,0.01060,58.735,137.669,113.053,21.407,85159.076
S,3213,34.548,1705.584,1.399,449.56,0.08,5.843594,0.005799,6.79278,0.00557,59.100,137.382,112.886,21.427,85153.013
S,3213,34.806,1668.090,2.385,447.69,0.12,5.691404,0.009602,6.64345,0.00950,59.378,137.156,112.759,21.442,85148.344
S,3213,34.897,1654.731,1.084,447.12,0.06,5.638686,0.004457,6.59025,0.00432,59.822,136.779,112.556,21.467,85140.807
S,3213,35.152,1618.679,1.520,445.28,0.09,5.493140,0.006270,6.44667,0.00605,60.291,136.367,112.343,21.494,85132.779
S,3213,35.267,1602.657,1.005,444.45,0.07,5.428624,0.004210,6.38285,0.00400,60.574,136.106,112.214,21.512,85127.864
S,3213,35.419,1581.957,1.069,443.24,0.08,5.343820,0.004513,6.30041,0.00426,60.823,135.871,112.100,21.527,85123.522
S,3213,35.528,1567.487,1.044,442.33,0.07,5.284055,0.004386,6.24278,0.00416,60.934,135.764,112.049,21.534,85121.556
S,3213,35.623,1554.822,0.941,441.53,0.07,5.231939,0.003962,6.19234,0.00375,61.055,135.646,111.994,21.542,85119.426
S,3213,35.722,1541.944,0.912,440.69,0.07,5.178783,0.003822,6.14105,0.00363,61.139,135.564,111.956,21.548,85117.952
S,3213,35.809,1530.498,0.923,439.97,0.06,5.131928,0.003831,6.09547,0.00367,61.208,135.495,111.924,21.552,85116.723
S,3213,35.903,1518.253,0.761,439.23,0.06,5.082230,0.003182,6.04670,0.00303,61.332,135.371,111.868,21.561,85114.511
S,3213,35.992,1506.758,0.907,438.48,0.07,5.035190,0.003811,6.00092,0.00361,61.438,135.264,111.819,21.568,85112.627
S,3213,36.078,1495.793,0.871,437.73,0.06,4.990041,0.003618,5.95725,0.00347,61.484,135.217,111.799,21.571,85111.808
S,3213,36.177,1483.158,0.764,436.92,0.05,4.938694,0.003143,5.90693,0.00304,61.561,135.137,111.763,21.576,85110.415
S,3213,36.237,1475.403,0.775,436.43,0.06,4.907315,0.003223,5.87604,0.00309,61.630,135.066,111.732,21.581,85109.186
S,3213,36.312,1465.973,0.882,435.81,0.06,4.869086,0.003612,5.83849,0.00351,61.662,135.033,111.717,21.583,85108.613
S,3213,36.400,1454.653,0.638,435.13,0.05,4.823913,0.002625,5.79340,0.00254,61.766,134.923,111.670,21.590,85106.729
S,3213,36.480,1444.674,0.848,434.48,0.07,4.783714,0.003539,5.75366,0.00338,61.871,134.813,111.622,21.598,85104.844
S,3213,36.571,1433.475,0.824,433.68,0.06,4.737820,0.003400,5.70906,0.00328,61.902,134.779,111.608,21.600,85104.271
S,3213,36.663,1422.155,0.896,432.91,0.06,4.692137,0.003638,5.66397,0.00357,61.938,134.741,111.591,21.603,85103.616
S,3213,36.791,1406.144,0.776,431.94,0.05,4.628874,0.003074,5.60021,0.00309,62.006,134.668,111.560,21.607,85102.387
S,3213,36.850,1398.705,0.733,431.53,0.05,4.600009,0.002946,5.57058,0.00292,62.091,134.575,111.521,21.614,85100.830
S,3213,36.951,1386.231,0.711,430.78,0.05,4.551111,0.002826,5.52090,0.00283,62.159,134.501,111.490,21.619,85099.602
S,3213,37.032,1376.067,0.569,430.21,0.04,4.511718,0.002283,5.48042,0.00227,62.257,134.392,111.445,21.626,85097.799
S,3213,37.097,1368.170,0.629,429.72,0.05,4.480704,0.002567,5.44897,0.00250,62.342,134.298,111.407,21.632,85096.243
S,3213,37.169,1359.722,0.628,429.11,0.05,4.446773,0.002554,5.41532,0.00250,62.373,134.263,111.393,21.634,85095.669
S,3213,37.245,1350.653,0.682,428.48,0.05,4.410624,0.002741,5.37920,0.00272,62.395,134.238,111.382,21.636,85095.260
S,3213,37.326,1340.950,0.750,427.87,0.05,4.372690,0.002951,5.34056,0.00299,62.417,134.213,111.372,21.638,85094.850
S,3213,37.403,1331.568,0.567,427.35,0.04,4.336753,0.002236,5.30320,0.00226,62.493,134.127,111.338,21.643,85093.458
S,3213,37.510,1318.764,0.683,426.59,0.05,4.287420,0.002676,5.25220,0.00272,62.568,134.041,111.303,21.649,85092.065
S,3213,37.587,1309.451,0.687,426.04,0.04,4.251732,0.002653,5.21511,0.00274,62.604,134.001,111.287,21.652,85091.410
S,3213,37.659,1300.808,0.693,425.60,0.04,4.219263,0.002643,5.18069,0.00276,62.648,133.950,111.267,21.655,85090.590
S,3213,37.735,1291.469,0.571,425.17,0.04,4.184762,0.002207,5.14350,0.00227,62.740,133.842,111.225,21.662,85088.870
S,3213,37.813,1282.135,0.495,424.70,0.04,4.149923,0.001992,5.10632,0.00197,62.872,133.686,111.164,21.673,85086.412
S,3213,37.944,1267.088,0.492,423.69,0.04,4.091479,0.001992,5.04639,0.00196,62.977,133.561,111.116,21.681,85084.446
S,3213,38.000,1260.792,0.600,423.24,0.06,4.066777,0.002477,5.02132,0.00239,63.033,133.493,111.090,21.686,85083.381
S,3213,38.071,1253.022,0.559,422.60,0.05,4.035597,0.002296,4.99037,0.00223,63.064,133.456,111.076,21.688,85082.808
S,3213,38.135,1246.042,0.505,422.02,0.05,4.007652,0.002063,4.96257,0.00201,63.090,133.424,111.065,21.690,85082.316
S,3213,38.191,1240.021,0.468,421.53,0.04,3.983611,0.001899,4.93859,0.00186,63.107,133.404,111.056,21.692,85081.989
S,3213,38.247,1233.888,0.468,421.04,0.04,3.959326,0.001886,4.91417,0.00186,63.125,133.383,111.048,21.693,85081.661
S,3213,38.311,1226.908,0.515,420.52,0.04,3.932018,0.002055,4.88637,0.00205,63.146,133.356,111.039,21.695,85081.252
S,3213,38.375,1219.773,0.524,420.01,0.05,3.904473,0.002084,4.85795,0.00208,63.181,133.314,111.023,21.698,85080.596
S,3213,38.437,1212.995,0.518,419.54,0.04,3.878431,0.002061,4.83096,0.00206,63.220,133.266,111.005,21.701,85079.859
S,3213,38.498,1206.218,0.398,419.06,0.04,3.852350,0.001602,4.80397,0.00159,63.267,133.207,110.983,21.705,85078.958
S,3213,38.554,1200.265,0.380,418.60,0.04,3.829089,0.001547,4.78026,0.00152,63.306,133.159,110.965,21.708,85078.220
S,3213,38.618,1193.548,0.376,418.02,0.04,3.802446,0.001520,4.75351,0.00150,63.323,133.138,110.957,21.709,85077.893
S,3213,38.688,1186.065,0.396,417.41,0.04,3.773059,0.001586,4.72370,0.00158,63.341,133.117,110.949,21.711,85077.565
S,3213,38.753,1179.144,0.428,416.88,0.04,3.746274,0.001693,4.69614,0.00170,63.358,133.096,110.941,21.712,85077.237
S,3213,38.812,1172.846,0.471,416.45,0.04,3.722393,0.001831,4.67106,0.00188,63.375,133.074,110.933,21.714,85076.910
S,3213,38.866,1166.928,0.357,416.08,0.03,3.700327,0.001416,4.64749,0.00142,63.431,133.004,110.908,21.718,85075.845
S,3213,38.948,1158.225,0.329,415.42,0.03,3.666904,0.001324,4.61283,0.00131,63.487,132.933,110.882,21.723,85074.780
S,3213,39.000,1152.855,0.324,414.96,0.03,3.645843,0.001295,4.59144,0.00129,63.499,132.918,110.876,21.724,85074.534
S,3213,39.036,1149.147,0.326,414.64,0.03,3.631386,0.001296,4.57667,0.00130,63.508,132.907,110.872,21.725,85074.370
S,3213,39.073,1145.344,0.332,414.33,0.03,3.616640,0.001312,4.56153,0.00132,63.517,132.896,110.868,21.725,85074.206
S,3213,39.111,1141.455,0.343,414.02,0.03,3.601670,0.001345,4.54604,0.00136,63.525,132.885,110.864,21.726,85074.043
S,3213,39.165,1135.814,0.360,413.60,0.03,3.580184,0.001396,4.52357,0.00143,63.538,132.869,110.858,21.727,85073.797
S,3213,39.232,1128.728,0.396,413.12,0.03,3.553723,0.001509,4.49535,0.00158,63.559,132.842,110.848,21.729,85073.387
S,3213,39.272,1124.450,0.368,412.86,0.03,3.538032,0.001435,4.47831,0.00147,63.598,132.793,110.831,21.732,85072.650
S,3213,39.320,1119.438,0.366,412.50,0.04,3.519207,0.001442,4.45835,0.00146,63.632,132.749,110.815,21.735,85071.995
S,3213,39.373,1114.021,0.339,412.06,0.03,3.498492,0.001326,4.43678,0.00135,63.649,132.727,110.807,21.737,85071.667
S,3213,39.421,1109.140,0.320,411.68,0.03,3.479878,0.001243,4.41734,0.00127,63.662,132.711,110.801,21.738,85071.421
S,3213,39.456,1105.597,0.306,411.40,0.03,3.466436,0.001182,4.40323,0.00122,63.670,132.700,110.797,21.739,85071.257
S,3213,39.491,1102.045,0.296,411.13,0.03,3.453040,0.001138,4.38908,0.00118,63.679,132.689,110.793,21.739,85071.093
S,3213,39.524,1098.649,0.292,410.88,0.03,3.440312,0.001114,4.37556,0.00116,63.687,132.678,110.789,21.740,85070.930
S,3213,39.569,1094.044,0.291,410.56,0.03,3.423182,0.001106,4.35722,0.00116,63.700,132.662,110.784,21.741,85070.684
S,3213,39.623,1088.430,0.312,410.18,0.03,3.402482,0.001178,4.33486,0.00124,63.717,132.640,110.776,21.743,85070.356
S,3213,39.675,1083.033,0.333,409.83,0.03,3.382769,0.001243,4.31336,0.00132,63.734,132.618,110.768,21.744,85070.028
S,3213,39.722,1078.119,0.339,409.54,0.03,3.365002,0.001258,4.29379,0.00135,63.751,132.596,110.760,21.745,85069.701
S,3213,39.773,1072.778,0.366,409.25,0.03,3.345919,0.001345,4.27252,0.00146,63.772,132.568,110.750,21.747,85069.291
S,3213,39.827,1067.136,0.365,408.96,0.03,3.325983,0.001342,4.25005,0.00145,63.806,132.524,110.735,21.750,85068.636
S,3213,39.873,1062.308,0.334,408.71,0.03,3.308909,0.001237,4.23082,0.00133,63.840,132.479,110.719,21.753,85067.980
S,3213,39.914,1057.994,0.314,408.46,0.03,3.293515,0.001178,4.21364,0.00125,63.869,132.440,110.705,21.756,85067.407
S,3213,39.956,1053.758,0.327,408.20,0.03,3.278228,0.001237,4.19677,0.00130,63.895,132.407,110.694,21.758,85066.916
S,3213,39.995,1049.798,0.327,407.94,0.03,3.263819,0.001234,4.18100,0.00130,63.911,132.384,110.686,21.760,85066.588
S,3213,40.039,1045.355,0.322,407.65,0.03,3.247682,0.001211,4.16330,0.00128,63.928,132.362,110.678,21.761,85066.260
S,3213,40.081,1041.147,0.319,407.38,0.03,3.232498,0.001191,4.14654,0.00127,63.945,132.340,110.670,21.763,85065.932
S,3213,40.127,1036.536,0.306,407.11,0.03,3.215981,0.001139,4.12818,0.00122,63.966,132.311,110.661,21.764,85065.523
S,3213,40.174,1031.716,0.270,406.82,0.02,3.198804,0.001010,4.10898,0.00108,63.996,132.272,110.647,21.767,85064.949
S,3213,40.210,1028.188,0.255,406.60,0.02,3.186151,0.000967,4.09493,0.00101,64.021,132.238,110.636,21.769,85064.458
S,3213,40.242,1024.996,0.255,406.38,0.03,3.174540,0.000971,4.08222,0.00101,64.038,132.216,110.628,21.771,85064.130
S,3213,40.279,1021.408,0.255,406.12,0.03,3.161407,0.000976,4.06793,0.00102,64.054,132.193,110.620,21.772,85063.803
S,3213,40.323,1017.182,0.252,405.81,0.03,3.145871,0.000963,4.05110,0.00100,64.071,132.170,110.612,21.774,85063.475
S,3213,40.376,1012.089,0.246,405.42,0.02,3.127138,0.000935,4.03082,0.00098,64.088,132.148,110.605,21.775,85063.147
S,3213,40.431,1006.801,0.242,405.03,0.02,3.107784,0.000915,4.00976,0.00096,64.105,132.126,110.597,21.777,85062.820
S,3213,40.481,1001.977,0.245,404.68,0.02,3.090237,0.000922,3.99054,0.00097,64.121,132.103,110.589,21.778,85062.492
S,3213,40.532,997.001,0.254,404.33,0.02,3.072210,0.000952,3.97072,0.00101,64.138,132.080,110.581,21.780,85062.164
S,3213,40.585,991.944,0.261,403.98,0.02,3.054004,0.000972,3.95059,0.00104,64.155,132.058,110.573,21.781,85061.836
S,3213,40.633,987.323,0.265,403.68,0.02,3.037503,0.000983,3.93218,0.00106,64.171,132.035,110.566,21.783,85061.509
S,3213,40.670,983.714,0.264,403.45,0.02,3.024703,0.000979,3.91781,0.00105,64.188,132.012,110.558,21.784,85061.181
S,3213,40.705,980.317,0.266,403.23,0.02,3.012631,0.000989,3.90428,0.00106,64.205,131.989,110.550,21.786,85060.853
S,3213,40.752,975.869,0.262,402.94,0.02,2.996759,0.000969,3.88656,0.00104,64.222,131.967,110.543,21.787,85060.526
S,3213,40.801,971.209,0.252,402.63,0.02,2.980196,0.000926,3.86801,0.00100,64.238,131.944,110.535,21.789,85060.198
S,3213,40.849,966.587,0.251,402.34,0.02,2.963863,0.000920,3.84960,0.00100,64.255,131.921,110.527,21.790,85059.870
S,3213,40.894,962.301,0.261,402.08,0.02,2.948834,0.000952,3.83253,0.00104,64.271,131.898,110.519,21.792,85059.543
S,3213,40.933,958.498,0.271,401.86,0.02,2.935574,0.000986,3.81738,0.00108,64.288,131.875,110.512,21.794,85059.215
S,3213,40.975,954.530,0.270,401.64,0.02,2.921797,0.000977,3.80158,0.00108,64.305,131.852,110.504,21.795,85058.887
S,3213,41.014,950.718,0.268,401.44,0.02,2.908674,0.000961,3.78639,0.00107,64.321,131.829,110.496,21.797,85058.560
S,3213,41.053,946.944,0.257,401.26,0.02,2.895852,0.000915,3.77137,0.00102,64.342,131.800,110.487,21.799,85058.150
S,3213,41.095,942.811,0.229,401.08,0.02,2.881909,0.000838,3.75490,0.00091,64.379,131.748,110.469,21.802,85057.413
S,3213,41.127,939.827,0.213,400.92,0.02,2.871608,0.000817,3.74302,0.00085,64.417,131.695,110.452,21.806,85056.676
S,3213,41.174,935.607,0.201,400.57,0.02,2.856215,0.000779,3.72621,0.00080,64.437,131.666,110.443,21.807,85056.266
S,3213,41.214,932.097,0.207,400.25,0.03,2.843256,0.000801,3.71223,0.00082,64.450,131.649,110.437,21.809,85056.020
S,3213,41.244,929.430,0.210,400.01,0.03,2.833391,0.000810,3.70161,0.00083,64.458,131.637,110.433,21.809,85055.856
S,3213,41.278,926.451,0.209,399.73,0.03,2.822365,0.000804,3.68975,0.00083,64.466,131.626,110.429,21.810,85055.692
S,3213,41.317,923.072,0.205,399.42,0.02,2.809887,0.000783,3.67629,0.00082,64.475,131.614,110.425,21.811,85055.529
S,3213,41.361,919.223,0.199,399.08,0.02,2.795750,0.000752,3.66096,0.00079,64.483,131.603,110.422,21.812,85055.365
S,3213,41.407,915.151,0.193,398.73,0.02,2.780939,0.000723,3.64474,0.00077,64.491,131.592,110.418,21.812,85055.201
S,3213,41.451,911.324,0.190,398.43,0.02,2.767209,0.000702,3.62950,0.00076,64.499,131.580,110.414,21.813,85055.037
S,3213,41.487,908.039,0.192,398.19,0.02,2.755604,0.000704,3.61642,0.00077,64.507,131.569,110.410,21.814,85054.873
S,3213,41.528,904.353,0.208,397.96,0.02,2.742835,0.000750,3.60174,0.00083,64.520,131.551,110.404,21.815,85054.628
S,3213,41.566,900.769,0.207,397.77,0.02,2.730670,0.000753,3.58747,0.00082,64.544,131.516,110.393,21.817,85054.136
S,3213,41.588,898.777,0.189,397.66,0.02,2.723868,0.000712,3.57953,0.00075,64.569,131.480,110.381,21.820,85053.644
S,3213,41.619,896.067,0.181,397.44,0.02,2.714181,0.000696,3.56874,0.00072,64.586,131.457,110.374,21.821,85053.317
S,3213,41.652,893.272,0.188,397.20,0.02,2.704026,0.000727,3.55761,0.00075,64.598,131.439,110.368,21.823,85053.071
S,3213,41.678,891.035,0.190,396.99,0.02,2.695846,0.000733,3.54870,0.00076,64.606,131.427,110.364,21.823,85052.907
S,3213,41.707,888.554,0.189,396.75,0.02,2.686752,0.000729,3.53882,0.00075,64.614,131.416,110.360,21.824,85052.743
S,3213,41.738,885.974,0.187,396.51,0.02,2.677299,0.000722,3.52854,0.00075,64.623,131.404,110.356,21.825,85052.580
S,3213,41.768,883.448,0.185,396.27,0.02,2.668054,0.000714,3.51848,0.00074,64.631,131.393,110.353,21.826,85052.416
S,3213,41.796,881.031,0.180,396.04,0.02,2.659215,0.000694,3.50885,0.00072,64.639,131.381,110.349,21.826,85052.252
S,3213,41.825,878.668,0.173,395.82,0.02,2.650571,0.000666,3.49945,0.00069,64.647,131.369,110.345,21.827,85052.088
S,3213,41.854,876.235,0.165,395.58,0.02,2.641641,0.000636,3.48975,0.00066,64.655,131.357,110.341,21.828,85051.924
S,3213,41.887,873.495,0.157,395.30,0.02,2.631555,0.000603,3.47884,0.00063,64.664,131.346,110.337,21.829,85051.760
S,3213,41.926,870.261,0.146,394.97,0.02,2.619628,0.000558,3.46596,0.00058,64.672,131.334,110.333,21.830,85051.596
S,3213,41.971,866.551,0.134,394.60,0.02,2.605967,0.000509,3.45119,0.00053,64.680,131.323,110.330,21.830,85051.433
S,3213,42.022,862.417,0.127,394.18,0.02,2.590814,0.000480,3.43472,0.00051,64.688,131.311,110.326,21.831,85051.269
S,3213,42.077,857.877,0.131,393.74,0.02,2.574301,0.000491,3.41664,0.00052,64.696,131.299,110.322,21.832,85051.105
S,3213,42.135,853.029,0.144,393.30,0.02,2.556873,0.000536,3.39733,0.00058,64.704,131.288,110.318,21.833,85050.941
S,3213,42.191,848.340,0.163,392.91,0.02,2.540284,0.000597,3.37866,0.00065,64.712,131.277,110.314,21.833,85050.777
S,3213,42.237,844.430,0.181,392.62,0.02,2.526719,0.000653,3.36309,0.00072,64.720,131.266,110.310,21.834,85050.613
S,3213,42.282,840.550,0.193,392.37,0.02,2.513540,0.000689,3.34763,0.00077,64.733,131.248,110.305,21.835,85050.368
S,3213,42.323,836.986,0.193,392.18,0.02,2.501639,0.000691,3.33344,0.00077,64.753,131.218,110.295,21.837,85049.958
S,3213,42.348,834.773,0.176,392.05,0.02,2.494218,0.000648,3.32462,0.00070,64.774,131.188,110.286,21.839,85049.548
S,3213,42.370,832.963,0.162,391.92,0.02,2.487938,0.000602,3.31742,0.00064,64.786,131.170,110.280,21.840,85049.303
S,3213,42.395,830.903,0.154,391.73,0.02,2.480628,0.000575,3.30921,0.00061,64.794,131.158,110.276,21.841,85049.139
S,3213,42.431,828.014,0.149,391.46,0.02,2.470291,0.000555,3.29771,0.00059,64.802,131.146,110.272,21.842,85048.975
S,3213,42.477,824.347,0.145,391.11,0.02,2.457160,0.000537,3.28310,0.00058,64.810,131.135,110.268,21.843,85048.811
S,3213,42.528,820.239,0.142,390.73,0.02,2.442511,0.000521,3.26674,0.00057,64.818,131.123,110.265,21.844,85048.647
S,3213,42.584,815.709,0.138,390.32,0.02,2.426475,0.000498,3.24870,0.00055,64.826,131.111,110.261,21.844,85048.484
S,3213,42.647,810.633,0.129,389.88,0.02,2.408699,0.000459,3.22848,0.00051,64.835,131.100,110.257,21.845,85048.320
S,3213,42.712,805.342,0.126,389.47,0.02,2.390459,0.000445,3.20741,0.00050,64.843,131.089,110.253,21.846,85048.156
S,3213,42.772,800.378,0.143,389.14,0.02,2.373676,0.000501,3.18764,0.00057,64.851,131.078,110.249,21.847,85047.992
S,3213,42.821,796.240,0.180,388.90,0.02,2.359975,0.000623,3.17116,0.00072,64.859,131.066,110.245,21.847,85047.828
S,3213,42.870,792.023,0.236,388.71,0.02,2.346303,0.000805,3.15436,0.00094,64.871,131.048,110.240,21.849,85047.582
S,3213,42.914,788.271,0.263,388.56,0.02,2.334317,0.000885,3.13942,0.00105,64.887,131.024,110.232,21.850,85047.255
S,3213,42.955,784.758,0.229,388.43,0.02,2.323119,0.000765,3.12543,0.00091,64.903,131.000,110.225,21.852,85046.927
S,3213,42.998,781.048,0.185,388.29,0.02,2.311296,0.000617,3.11066,0.00074,64.920,130.976,110.217,21.853,85046.599
S,3213,43.038,777.668,0.175,388.17,0.02,2.300556,0.000591,3.09720,0.00070,64.936,130.952,110.209,21.855,85046.272
S,3213,43.081,774.001,0.198,388.03,0.02,2.288926,0.000672,3.08259,0.00079,64.952,130.928,110.202,21.857,85045.944
S,3213,43.118,770.787,0.239,387.92,0.02,2.278784,0.000813,3.06979,0.00095,64.972,130.897,110.192,21.859,85045.534
S,3213,43.164,767.002,0.205,387.77,0.02,2.266685,0.000693,3.05472,0.00082,64.993,130.867,110.183,21.861,85045.125
S,3213,43.205,763.605,0.160,387.62,0.02,2.255778,0.000543,3.04119,0.00064,65.009,130.843,110.175,21.862,85044.797
S,3213,43.233,761.225,0.151,387.52,0.02,2.248141,0.000528,3.03171,0.00060,65.025,130.818,110.168,21.864,85044.469
S,3213,43.261,758.968,0.166,387.39,0.02,2.240757,0.000586,3.02272,0.00066,65.037,130.800,110.162,21.865,85044.224
S,3213,43.287,756.903,0.181,387.26,0.02,2.233922,0.000636,3.01449,0.00072,65.045,130.787,110.159,21.866,85044.060
S,3213,43.319,754.395,0.195,387.11,0.02,2.225622,0.000680,3.00451,0.00077,65.053,130.777,110.155,21.867,85043.896
S,3213,43.363,750.895,0.199,386.90,0.02,2.214117,0.000690,2.99056,0.00079,65.065,130.758,110.149,21.868,85043.650
S,3213,43.417,746.548,0.191,386.67,0.02,2.199961,0.000656,2.97326,0.00076,65.081,130.734,110.142,21.870,85043.323
S,3213,43.470,742.234,0.190,386.46,0.02,2.186087,0.000650,2.95607,0.00076,65.097,130.709,110.134,21.871,85042.995
S,3213,43.516,738.443,0.213,386.34,0.02,2.174228,0.000705,2.94097,0.00085,65.113,130.685,110.126,21.873,85042.667
S,3213,43.552,735.478,0.150,386.28,0.02,2.165194,0.000532,2.92917,0.00060,65.150,130.630,110.110,21.877,85041.930
S,3213,43.581,733.180,0.145,386.16,0.02,2.157738,0.000553,2.92001,0.00058,65.182,130.579,110.095,21.880,85041.275
S,3213,43.611,731.015,0.135,385.92,0.02,2.150009,0.000513,2.91139,0.00054,65.190,130.567,110.091,21.881,85041.111
S,3213,43.654,728.019,0.124,385.56,0.02,2.139218,0.000471,2.89946,0.00049,65.198,130.556,110.087,21.881,85040.947
S,3213,43.704,724.509,0.114,385.14,0.02,2.126579,0.000431,2.88548,0.00045,65.206,130.544,110.083,21.882,85040.783
S,3213,43.756,720.807,0.106,384.70,0.02,2.113325,0.000401,2.87074,0.00042,65.214,130.532,110.080,21.883,85040.619
S,3213,43.808,717.171,0.104,384.29,0.02,2.100409,0.000388,2.85626,0.00041,65.222,130.520,110.076,21.884,85040.455
S,3213,43.857,713.705,0.105,383.91,0.02,2.088201,0.000390,2.84245,0.00042,65.230,130.508,110.072,21.885,85040.292
S,3213,43.903,710.402,0.106,383.57,0.02,2.076661,0.000390,2.82930,0.00042,65.238,130.496,110.068,21.885,85040.128
S,3213,43.947,707.304,0.107,383.25,0.02,2.065918,0.000392,2.81696,0.00043,65.246,130.484,110.064,21.886,85039.964
S,3213,43.987,704.444,0.107,382.97,0.02,2.056054,0.000391,2.80557,0.00043,65.254,130.472,110.061,21.887,85039.800
S,3213,44.027,701.597,0.106,382.70,0.02,2.046272,0.000385,2.79423,0.00042,65.262,130.459,110.057,21.888,85039.636
S,3213,44.071,698.486,0.104,382.40,0.02,2.035623,0.000374,2.78184,0.00041,65.269,130.448,110.053,21.889,85039.472
S,3213,44.116,695.272,0.105,382.11,0.02,2.024709,0.000373,2.76904,0.00042,65.277,130.436,110.049,21.889,85039.308
S,3213,44.157,692.283,0.110,381.86,0.02,2.014684,0.000392,2.75714,0.00044,65.285,130.424,110.045,21.890,85039.145
S,3213,44.194,689.585,0.120,381.65,0.02,2.005746,0.000422,2.74639,0.00048,65.293,130.412,110.042,21.891,85038.981
S,3213,44.227,687.193,0.130,381.49,0.02,1.997935,0.000455,2.73686,0.00052,65.301,130.400,110.038,21.892,85038.817
S,3213,44.262,684.588,0.143,381.34,0.02,1.989576,0.000503,2.72649,0.00057,65.313,130.381,110.032,21.893,85038.571
S,3213,44.293,682.259,0.155,381.21,0.02,1.982133,0.000564,2.71721,0.00062,65.333,130.350,110.023,21.895,85038.162
